sample_frac,from_var,to_var,edge_type,edge_str,freq
0.5,temperature_deviation_std_t,awake_std_t,directed,temperature_deviation_std_t -> awake_std_t,0.636
0.5,rem_std_t,temperature_trend_deviation_mean_t,directed,rem_std_t -> temperature_trend_deviation_mean_t,0.061
0.5,temperature_max_mean_t,rem_mean_t,directed,temperature_max_mean_t -> rem_mean_t,0.408
0.5,efficiency_std_t,temperature_max_std_t,directed,efficiency_std_t -> temperature_max_std_t,0.081
0.5,efficiency_std_t,temperature_max_std_t,undirected,efficiency_std_t -- temperature_max_std_t,0.097
0.5,deep_std_t,temperature_max_std_t,directed,deep_std_t -> temperature_max_std_t,0.357
0.5,awake_std_t,temperature_max_std_t,directed,awake_std_t -> temperature_max_std_t,0.347
0.5,onset_latency_mean_t,light_mean_t,directed,onset_latency_mean_t -> light_mean_t,0.275
0.5,onset_latency_mean_t,awake_mean_t,directed,onset_latency_mean_t -> awake_mean_t,0.47
0.5,onset_latency_std_t,awake_std_t,directed,onset_latency_std_t -> awake_std_t,0.718
0.5,light_mean_t,efficiency_mean_t,directed,light_mean_t -> efficiency_mean_t,0.065
0.5,light_mean_t,deep_mean_t,directed,light_mean_t -> deep_mean_t,0.499
0.5,light_mean_t,awake_mean_t,directed,light_mean_t -> awake_mean_t,0.123
0.5,hr_average_mean_tm1,rmssd_mean_tm1,directed,hr_average_mean_tm1 -> rmssd_mean_tm1,0.344
0.5,hr_average_mean_tm1,rmssd_mean_tm1,undirected,hr_average_mean_tm1 -- rmssd_mean_tm1,0.02
0.5,hr_average_mean_tm1,breath_average_mean_tm1,directed,hr_average_mean_tm1 -> breath_average_mean_tm1,0.498
0.5,hr_average_mean_tm1,hr_lowest_mean_tm1,directed,hr_average_mean_tm1 -> hr_lowest_mean_tm1,0.373
0.5,hr_average_mean_tm1,hr_lowest_mean_tm1,undirected,hr_average_mean_tm1 -- hr_lowest_mean_tm1,0.011
0.5,rem_std_tm1,hr_average_std_tm1,directed,rem_std_tm1 -> hr_average_std_tm1,0.029
0.5,hr_lowest_mean_tm1,light_mean_tm1,directed,hr_lowest_mean_tm1 -> light_mean_tm1,0.365
0.5,hr_lowest_mean_tm1,light_mean_tm1,undirected,hr_lowest_mean_tm1 -- light_mean_tm1,0.002
0.5,temperature_max_mean_tm1,hr_lowest_std_tm1,directed,temperature_max_mean_tm1 -> hr_lowest_std_tm1,0.499
0.5,temperature_max_std_tm1,hr_lowest_std_tm1,directed,temperature_max_std_tm1 -> hr_lowest_std_tm1,0.441
0.5,efficiency_std_tm1,hr_lowest_std_tm1,directed,efficiency_std_tm1 -> hr_lowest_std_tm1,0.377
0.5,breath_v_average_mean_tm1,rem_mean_tm1,directed,breath_v_average_mean_tm1 -> rem_mean_tm1,0.062
0.5,breath_v_average_mean_tm1,rem_mean_tm1,undirected,breath_v_average_mean_tm1 -- rem_mean_tm1,0.03
0.5,temperature_deviation_mean_tm1,temperature_deviation_std_t,directed,temperature_deviation_mean_tm1 -> temperature_deviation_std_t,0.039
0.5,onset_latency_mean_t,hr_average_mean_t,directed,onset_latency_mean_t -> hr_average_mean_t,0.067
0.5,breath_average_mean_t,hr_average_std_t,directed,breath_average_mean_t -> hr_average_std_t,0.103
0.5,hr_average_std_t,hr_lowest_std_t,directed,hr_average_std_t -> hr_lowest_std_t,0.269
0.5,rem_mean_t,breath_average_std_t,directed,rem_mean_t -> breath_average_std_t,0.071
0.5,light_mean_t,breath_v_average_std_t,directed,light_mean_t -> breath_v_average_std_t,0.018
0.5,temperature_deviation_mean_t,awake_mean_t,directed,temperature_deviation_mean_t -> awake_mean_t,0.168
0.5,awake_std_t,temperature_deviation_std_t,directed,awake_std_t -> temperature_deviation_std_t,0.121
0.5,efficiency_mean_t,light_mean_t,directed,efficiency_mean_t -> light_mean_t,0.517
0.5,awake_std_t,rem_std_t,directed,awake_std_t -> rem_std_t,0.347
0.5,age_binned,temperature_trend_deviation_mean_t,directed,age_binned -> temperature_trend_deviation_mean_t,0.05
0.5,race_encoded,onset_latency_mean_tm1,directed,race_encoded -> onset_latency_mean_tm1,0.004
0.5,ethnicity_encoded,temperature_trend_deviation_mean_tm1,directed,ethnicity_encoded -> temperature_trend_deviation_mean_tm1,0.018
0.5,hr_average_std_tm1,breath_average_std_tm1,directed,hr_average_std_tm1 -> breath_average_std_tm1,0.191
0.5,hr_average_std_tm1,breath_v_average_std_tm1,directed,hr_average_std_tm1 -> breath_v_average_std_tm1,0.04
0.5,rmssd_std_tm1,temperature_trend_deviation_std_tm1,directed,rmssd_std_tm1 -> temperature_trend_deviation_std_tm1,0.108
0.5,awake_std_tm1,hr_lowest_mean_tm1,directed,awake_std_tm1 -> hr_lowest_mean_tm1,0.046
0.5,temperature_trend_deviation_std_tm1,breath_v_average_mean_tm1,directed,temperature_trend_deviation_std_tm1 -> breath_v_average_mean_tm1,0.007
0.5,breath_v_average_std_tm1,rem_std_tm1,directed,breath_v_average_std_tm1 -> rem_std_tm1,0.189
0.5,breath_v_average_std_tm1,rem_std_tm1,undirected,breath_v_average_std_tm1 -- rem_std_tm1,0.395
0.5,hr_average_mean_t,temperature_trend_deviation_mean_t,directed,hr_average_mean_t -> temperature_trend_deviation_mean_t,0.057
0.5,awake_std_t,breath_average_std_t,directed,awake_std_t -> breath_average_std_t,0.034
0.5,hr_lowest_mean_t,onset_latency_mean_t,directed,hr_lowest_mean_t -> onset_latency_mean_t,0.256
0.5,efficiency_std_t,hr_lowest_std_t,directed,efficiency_std_t -> hr_lowest_std_t,0.27
0.5,awake_std_t,breath_v_average_mean_t,directed,awake_std_t -> breath_v_average_mean_t,0.591
0.5,breath_v_average_std_t,rem_std_t,directed,breath_v_average_std_t -> rem_std_t,0.117
0.5,temperature_deviation_mean_t,temperature_max_mean_t,directed,temperature_deviation_mean_t -> temperature_max_mean_t,0.023
0.5,onset_latency_std_t,temperature_deviation_std_t,directed,onset_latency_std_t -> temperature_deviation_std_t,0.004
0.5,light_std_t,temperature_deviation_std_t,directed,light_std_t -> temperature_deviation_std_t,0.174
0.5,awake_mean_t,temperature_trend_deviation_mean_t,directed,awake_mean_t -> temperature_trend_deviation_mean_t,0.049
0.5,efficiency_mean_t,temperature_max_mean_t,directed,efficiency_mean_t -> temperature_max_mean_t,0.042
0.5,rem_mean_t,temperature_max_mean_t,directed,rem_mean_t -> temperature_max_mean_t,0.102
0.5,rem_mean_t,temperature_max_mean_t,undirected,rem_mean_t -- temperature_max_mean_t,0.001
0.5,light_mean_t,onset_latency_mean_t,directed,light_mean_t -> onset_latency_mean_t,0.082
0.5,efficiency_std_t,awake_std_t,directed,efficiency_std_t -> awake_std_t,0.079
0.5,race_encoded,deep_std_t,directed,race_encoded -> deep_std_t,0.338
0.5,temperature_deviation_mean_tm1,onset_latency_std_tm1,directed,temperature_deviation_mean_tm1 -> onset_latency_std_tm1,0.022
0.5,temperature_max_std_tm1,light_std_t,directed,temperature_max_std_tm1 -> light_std_t,0.126
0.5,light_mean_tm1,efficiency_mean_tm1,directed,light_mean_tm1 -> efficiency_mean_tm1,0.123
0.5,light_mean_tm1,breath_average_mean_t,directed,light_mean_tm1 -> breath_average_mean_t,0.005
0.5,rmssd_mean_t,hr_average_mean_t,directed,rmssd_mean_t -> hr_average_mean_t,0.299
0.5,hr_lowest_mean_t,hr_average_mean_t,directed,hr_lowest_mean_t -> hr_average_mean_t,0.18
0.5,efficiency_mean_t,hr_average_mean_t,directed,efficiency_mean_t -> hr_average_mean_t,0.159
0.5,hr_average_std_t,breath_v_average_std_t,directed,hr_average_std_t -> breath_v_average_std_t,0.314
0.5,onset_latency_std_t,hr_average_std_t,directed,onset_latency_std_t -> hr_average_std_t,0.346
0.5,onset_latency_mean_t,hr_lowest_mean_t,directed,onset_latency_mean_t -> hr_lowest_mean_t,0.037
0.5,light_mean_t,hr_lowest_mean_t,directed,light_mean_t -> hr_lowest_mean_t,0.038
0.5,temperature_trend_deviation_mean_t,rem_std_t,directed,temperature_trend_deviation_mean_t -> rem_std_t,0.057
0.5,temperature_max_std_t,awake_std_t,directed,temperature_max_std_t -> awake_std_t,0.176
0.5,light_std_t,awake_std_t,directed,light_std_t -> awake_std_t,0.241
0.5,sex_encoded,onset_latency_std_tm1,directed,sex_encoded -> onset_latency_std_tm1,0.217
0.5,ethnicity_encoded,onset_latency_mean_t,directed,ethnicity_encoded -> onset_latency_mean_t,0.094
0.5,awake_mean_tm1,temperature_deviation_mean_tm1,directed,awake_mean_tm1 -> temperature_deviation_mean_tm1,0.142
0.5,awake_mean_tm1,temperature_deviation_mean_tm1,undirected,awake_mean_tm1 -- temperature_deviation_mean_tm1,0.216
0.5,temperature_deviation_std_tm1,temperature_trend_deviation_std_t,directed,temperature_deviation_std_tm1 -> temperature_trend_deviation_std_t,0.148
0.5,temperature_trend_deviation_mean_tm1,temperature_max_mean_tm1,directed,temperature_trend_deviation_mean_tm1 -> temperature_max_mean_tm1,0.026
0.5,efficiency_mean_tm1,temperature_max_mean_tm1,directed,efficiency_mean_tm1 -> temperature_max_mean_tm1,0.034
0.5,light_mean_tm1,temperature_max_mean_tm1,directed,light_mean_tm1 -> temperature_max_mean_tm1,0.125
0.5,light_mean_tm1,temperature_max_mean_tm1,undirected,light_mean_tm1 -- temperature_max_mean_tm1,0.031
0.5,rem_std_tm1,light_std_tm1,directed,rem_std_tm1 -> light_std_tm1,0.221
0.5,rem_std_t,breath_average_std_t,directed,rem_std_t -> breath_average_std_t,0.201
0.5,hr_lowest_mean_t,light_mean_t,directed,hr_lowest_mean_t -> light_mean_t,0.197
0.5,hr_lowest_std_t,temperature_max_mean_t,directed,hr_lowest_std_t -> temperature_max_mean_t,0.058
0.5,breath_v_average_mean_t,rem_mean_t,directed,breath_v_average_mean_t -> rem_mean_t,0.011
0.5,light_mean_t,temperature_max_mean_t,directed,light_mean_t -> temperature_max_mean_t,0.124
0.5,light_mean_t,temperature_max_mean_t,undirected,light_mean_t -- temperature_max_mean_t,0.001
0.5,efficiency_std_t,light_std_t,directed,efficiency_std_t -> light_std_t,0.362
0.5,light_std_t,deep_mean_t,directed,light_std_t -> deep_mean_t,0.065
0.5,age_binned,onset_latency_mean_t,directed,age_binned -> onset_latency_mean_t,0.237
0.5,sex_encoded,temperature_deviation_mean_t,directed,sex_encoded -> temperature_deviation_mean_t,0.061
0.5,temperature_trend_deviation_mean_tm1,breath_average_mean_tm1,directed,temperature_trend_deviation_mean_tm1 -> breath_average_mean_tm1,0.326
0.5,deep_std_tm1,hr_lowest_std_tm1,directed,deep_std_tm1 -> hr_lowest_std_tm1,0.06
0.5,temperature_deviation_mean_tm1,breath_average_mean_t,directed,temperature_deviation_mean_tm1 -> breath_average_mean_t,0.022
0.5,awake_std_tm1,temperature_trend_deviation_std_tm1,directed,awake_std_tm1 -> temperature_trend_deviation_std_tm1,0.276
0.5,hr_average_std_t,temperature_deviation_std_t,directed,hr_average_std_t -> temperature_deviation_std_t,0.062
0.5,temperature_trend_deviation_mean_t,hr_average_std_t,directed,temperature_trend_deviation_mean_t -> hr_average_std_t,0.134
0.5,race_encoded,light_std_tm1,directed,race_encoded -> light_std_tm1,0.01
0.5,ethnicity_encoded,awake_std_t,directed,ethnicity_encoded -> awake_std_t,0.069
0.5,rem_std_tm1,hr_average_mean_tm1,directed,rem_std_tm1 -> hr_average_mean_tm1,0.036
0.5,breath_average_std_tm1,breath_v_average_std_tm1,directed,breath_average_std_tm1 -> breath_v_average_std_tm1,0.116
0.5,deep_std_tm1,temperature_max_std_tm1,directed,deep_std_tm1 -> temperature_max_std_tm1,0.149
0.5,awake_std_tm1,promis_dep_sum_t,directed,awake_std_tm1 -> promis_dep_sum_t,0.021
0.5,hr_average_std_t,onset_latency_std_t,directed,hr_average_std_t -> onset_latency_std_t,0.018
0.5,temperature_trend_deviation_std_t,breath_average_mean_t,directed,temperature_trend_deviation_std_t -> breath_average_mean_t,0.151
0.5,light_mean_t,rem_mean_t,directed,light_mean_t -> rem_mean_t,0.216
0.5,race_encoded,promis_anx_sum_tm1,directed,race_encoded -> promis_anx_sum_tm1,0.065
0.5,ethnicity_encoded,breath_v_average_std_t,directed,ethnicity_encoded -> breath_v_average_std_t,0.155
0.5,temperature_trend_deviation_mean_tm1,promis_dep_sum_tm1,directed,temperature_trend_deviation_mean_tm1 -> promis_dep_sum_tm1,0.032
0.5,efficiency_mean_tm1,hr_average_mean_tm1,directed,efficiency_mean_tm1 -> hr_average_mean_tm1,0.22
0.5,onset_latency_mean_tm1,rmssd_mean_tm1,directed,onset_latency_mean_tm1 -> rmssd_mean_tm1,0.035
0.5,breath_average_std_tm1,temperature_deviation_std_tm1,directed,breath_average_std_tm1 -> temperature_deviation_std_tm1,0.163
0.5,breath_average_std_tm1,temperature_deviation_std_tm1,undirected,breath_average_std_tm1 -- temperature_deviation_std_tm1,0.054
0.5,temperature_deviation_std_tm1,light_std_tm1,directed,temperature_deviation_std_tm1 -> light_std_tm1,0.15
0.5,light_std_tm1,deep_mean_tm1,directed,light_std_tm1 -> deep_mean_tm1,0.073
0.5,light_mean_tm1,rem_mean_tm1,directed,light_mean_tm1 -> rem_mean_tm1,0.298
0.5,light_mean_tm1,rem_mean_tm1,undirected,light_mean_tm1 -- rem_mean_tm1,0.018
0.5,breath_average_std_t,temperature_deviation_std_t,directed,breath_average_std_t -> temperature_deviation_std_t,0.166
0.5,light_std_t,breath_average_std_t,directed,light_std_t -> breath_average_std_t,0.083
0.5,race_encoded,awake_std_t,directed,race_encoded -> awake_std_t,0.075
0.5,hr_average_mean_tm1,temperature_trend_deviation_mean_tm1,directed,hr_average_mean_tm1 -> temperature_trend_deviation_mean_tm1,0.068
0.5,hr_average_mean_tm1,temperature_trend_deviation_mean_tm1,undirected,hr_average_mean_tm1 -- temperature_trend_deviation_mean_tm1,0.007
0.5,temperature_deviation_mean_tm1,rmssd_mean_tm1,directed,temperature_deviation_mean_tm1 -> rmssd_mean_tm1,0.058
0.5,temperature_max_std_tm1,hr_lowest_mean_tm1,directed,temperature_max_std_tm1 -> hr_lowest_mean_tm1,0.022
0.5,light_mean_tm1,breath_v_average_std_tm1,directed,light_mean_tm1 -> breath_v_average_std_tm1,0.063
0.5,light_mean_tm1,onset_latency_mean_tm1,directed,light_mean_tm1 -> onset_latency_mean_tm1,0.004
0.5,awake_mean_t,temperature_trend_deviation_std_t,directed,awake_mean_t -> temperature_trend_deviation_std_t,0.071
0.5,onset_latency_mean_t,temperature_max_mean_t,directed,onset_latency_mean_t -> temperature_max_mean_t,0.062
0.5,race_encoded,promis_anx_sum_t,directed,race_encoded -> promis_anx_sum_t,0.001
0.5,breath_average_std_tm1,light_std_tm1,directed,breath_average_std_tm1 -> light_std_tm1,0.214
0.5,temperature_trend_deviation_mean_tm1,temperature_deviation_mean_tm1,directed,temperature_trend_deviation_mean_tm1 -> temperature_deviation_mean_tm1,0.105
0.5,onset_latency_mean_tm1,temperature_trend_deviation_std_tm1,directed,onset_latency_mean_tm1 -> temperature_trend_deviation_std_tm1,0.013
0.5,breath_average_std_t,breath_v_average_std_t,directed,breath_average_std_t -> breath_v_average_std_t,0.171
0.5,breath_average_std_t,breath_v_average_std_t,undirected,breath_average_std_t -- breath_v_average_std_t,0.019
0.5,temperature_trend_deviation_mean_t,awake_mean_t,directed,temperature_trend_deviation_mean_t -> awake_mean_t,0.105
0.5,rmssd_mean_t,hr_lowest_mean_t,directed,rmssd_mean_t -> hr_lowest_mean_t,0.131
0.5,promis_dep_sum_tm1,hr_average_mean_tm1,directed,promis_dep_sum_tm1 -> hr_average_mean_tm1,0.009
0.5,temperature_deviation_mean_tm1,awake_mean_tm1,directed,temperature_deviation_mean_tm1 -> awake_mean_tm1,0.036
0.5,race_encoded,temperature_trend_deviation_std_t,directed,race_encoded -> temperature_trend_deviation_std_t,0.076
0.5,deep_mean_tm1,rmssd_std_tm1,directed,deep_mean_tm1 -> rmssd_std_tm1,0.016
0.5,breath_average_mean_tm1,temperature_max_mean_t,directed,breath_average_mean_tm1 -> temperature_max_mean_t,0.016
0.5,awake_std_tm1,light_std_tm1,directed,awake_std_tm1 -> light_std_tm1,0.073
0.5,awake_std_tm1,light_std_tm1,undirected,awake_std_tm1 -- light_std_tm1,0.001
0.5,onset_latency_mean_tm1,breath_average_mean_tm1,directed,onset_latency_mean_tm1 -> breath_average_mean_tm1,0.031
0.5,temperature_max_mean_t,temperature_trend_deviation_std_t,directed,temperature_max_mean_t -> temperature_trend_deviation_std_t,0.022
0.5,age_binned,rem_mean_tm1,directed,age_binned -> rem_mean_tm1,0.309
0.5,promis_dep_sum_tm1,deep_std_tm1,directed,promis_dep_sum_tm1 -> deep_std_tm1,0.001
0.5,light_mean_tm1,efficiency_std_tm1,directed,light_mean_tm1 -> efficiency_std_tm1,0.056
0.5,light_std_t,rem_std_t,directed,light_std_t -> rem_std_t,0.014
0.5,breath_average_mean_tm1,breath_average_std_t,directed,breath_average_mean_tm1 -> breath_average_std_t,0.01
0.5,hr_average_mean_t,breath_v_average_mean_t,directed,hr_average_mean_t -> breath_v_average_mean_t,0.022
0.5,awake_mean_t,rmssd_mean_t,directed,awake_mean_t -> rmssd_mean_t,0.011
0.5,age_binned,hr_lowest_mean_tm1,directed,age_binned -> hr_lowest_mean_tm1,0.125
0.5,sex_encoded,onset_latency_mean_t,directed,sex_encoded -> onset_latency_mean_t,0.016
0.5,breath_v_average_mean_tm1,breath_average_mean_tm1,directed,breath_v_average_mean_tm1 -> breath_average_mean_tm1,0.015
0.5,breath_average_std_tm1,awake_std_tm1,directed,breath_average_std_tm1 -> awake_std_tm1,0.112
0.5,promis_anx_sum_t,breath_average_mean_t,directed,promis_anx_sum_t -> breath_average_mean_t,0.003
0.5,breath_average_std_t,deep_std_t,directed,breath_average_std_t -> deep_std_t,0.107
0.5,promis_dep_sum_tm1,promis_anx_sum_tm1,directed,promis_dep_sum_tm1 -> promis_anx_sum_tm1,0.254
0.5,hr_average_mean_tm1,breath_v_average_mean_tm1,directed,hr_average_mean_tm1 -> breath_v_average_mean_tm1,0.005
0.5,temperature_trend_deviation_mean_tm1,breath_v_average_mean_tm1,directed,temperature_trend_deviation_mean_tm1 -> breath_v_average_mean_tm1,0.006
0.5,temperature_max_mean_tm1,rem_std_t,directed,temperature_max_mean_tm1 -> rem_std_t,0.008
0.5,efficiency_mean_tm1,temperature_deviation_std_t,directed,efficiency_mean_tm1 -> temperature_deviation_std_t,0.002
0.5,breath_v_average_mean_t,rmssd_std_t,directed,breath_v_average_mean_t -> rmssd_std_t,0.001
0.5,temperature_max_mean_t,temperature_deviation_mean_t,directed,temperature_max_mean_t -> temperature_deviation_mean_t,0.047
0.5,temperature_trend_deviation_std_t,temperature_deviation_std_t,directed,temperature_trend_deviation_std_t -> temperature_deviation_std_t,0.018
0.5,age_binned,promis_dep_sum_t,directed,age_binned -> promis_dep_sum_t,0.036
0.5,onset_latency_std_tm1,temperature_deviation_mean_tm1,directed,onset_latency_std_tm1 -> temperature_deviation_mean_tm1,0.005
0.5,onset_latency_std_tm1,temperature_deviation_mean_tm1,undirected,onset_latency_std_tm1 -- temperature_deviation_mean_tm1,0.002
0.5,rem_std_t,promis_dep_sum_t,directed,rem_std_t -> promis_dep_sum_t,0.042
0.5,age_binned,temperature_deviation_mean_tm1,directed,age_binned -> temperature_deviation_mean_tm1,0.057
0.5,sex_encoded,hr_average_std_tm1,directed,sex_encoded -> hr_average_std_tm1,0.051
0.5,race_encoded,rem_mean_t,directed,race_encoded -> rem_mean_t,0.003
0.5,hr_lowest_mean_t,rem_std_t,directed,hr_lowest_mean_t -> rem_std_t,0.009
0.5,temperature_max_mean_t,onset_latency_mean_t,directed,temperature_max_mean_t -> onset_latency_mean_t,0.027
0.5,promis_dep_sum_tm1,rem_std_t,directed,promis_dep_sum_tm1 -> rem_std_t,0.022
0.5,temperature_trend_deviation_std_t,awake_mean_t,directed,temperature_trend_deviation_std_t -> awake_mean_t,0.039
0.5,deep_std_t,light_std_t,directed,deep_std_t -> light_std_t,0.059
0.5,deep_std_t,light_std_t,undirected,deep_std_t -- light_std_t,0.004
0.5,race_encoded,light_mean_tm1,directed,race_encoded -> light_mean_tm1,0.003
0.5,breath_average_std_tm1,deep_std_tm1,directed,breath_average_std_tm1 -> deep_std_tm1,0.041
0.5,hr_average_mean_t,temperature_deviation_mean_t,directed,hr_average_mean_t -> temperature_deviation_mean_t,0.079
0.5,light_mean_t,temperature_deviation_mean_t,directed,light_mean_t -> temperature_deviation_mean_t,0.001
0.5,hr_average_std_tm1,temperature_deviation_std_tm1,directed,hr_average_std_tm1 -> temperature_deviation_std_tm1,0.013
0.5,hr_average_std_tm1,temperature_deviation_std_tm1,undirected,hr_average_std_tm1 -- temperature_deviation_std_tm1,0.002
0.5,efficiency_mean_tm1,light_mean_tm1,directed,efficiency_mean_tm1 -> light_mean_tm1,0.035
0.5,efficiency_mean_tm1,light_mean_tm1,undirected,efficiency_mean_tm1 -- light_mean_tm1,0.014
0.5,light_std_t,temperature_max_std_t,directed,light_std_t -> temperature_max_std_t,0.051
0.5,rem_std_tm1,promis_dep_sum_tm1,directed,rem_std_tm1 -> promis_dep_sum_tm1,0.071
0.5,breath_average_mean_tm1,promis_anx_sum_tm1,directed,breath_average_mean_tm1 -> promis_anx_sum_tm1,0.008
0.5,light_mean_tm1,breath_average_mean_tm1,directed,light_mean_tm1 -> breath_average_mean_tm1,0.019
0.5,hr_lowest_std_t,breath_v_average_std_t,directed,hr_lowest_std_t -> breath_v_average_std_t,0.036
0.5,race_encoded,rmssd_mean_tm1,directed,race_encoded -> rmssd_mean_tm1,0.008
0.5,awake_std_tm1,promis_dep_sum_tm1,directed,awake_std_tm1 -> promis_dep_sum_tm1,0.047
0.5,promis_dep_sum_tm1,temperature_trend_deviation_std_t,directed,promis_dep_sum_tm1 -> temperature_trend_deviation_std_t,0.023
0.5,hr_lowest_mean_tm1,temperature_max_std_tm1,directed,hr_lowest_mean_tm1 -> temperature_max_std_tm1,0.009
0.5,efficiency_std_tm1,temperature_max_std_tm1,directed,efficiency_std_tm1 -> temperature_max_std_tm1,0.039
